# precip,,,
,4,4,4
TIMESTEP,MEAN,STD_DEV,VARIANCE
1982-04-06T00:00:00Z,163.6710924,0,0
1982-04-07T00:00:00Z,134.8319628,0,0
1982-04-08T00:00:00Z,134.5831323,0,0
1982-04-09T00:00:00Z,140.2966994,0,0
1982-04-10T00:00:00Z,162.41934,0,0
1982-04-11T00:00:00Z,158.7929628,0,0
1982-04-12T00:00:00Z,121.5607048,0,0
1982-04-13T00:00:00Z,151.7847917,0,0
1982-04-14T00:00:00Z,182.2652784,0,0
1982-04-15T00:00:00Z,184.5037234,0,0
1982-04-16T00:00:00Z,205.653608,0,0
1982-04-17T00:00:00Z,195.0713585,0,0
1982-04-18T00:00:00Z,208.9199887,0,0
1982-04-19T00:00:00Z,203.9267221,0,0
1982-04-20T00:00:00Z,192.7942287,0,0
1982-04-21T00:00:00Z,183.9812699,0,0
1982-04-22T00:00:00Z,185.4775909,0,0
1982-04-23T00:00:00Z,178.0326348,0,0
1982-04-24T00:00:00Z,200.7488443,0,0
1982-04-25T00:00:00Z,176.2863699,0,0
1982-04-26T00:00:00Z,196.8399772,0,0
1982-04-27T00:00:00Z,185.4712388,0,0
1982-04-28T00:00:00Z,218.6422221,0,0
1982-04-29T00:00:00Z,222.720319,0,0
1982-04-30T00:00:00Z,228.3598214,0,0
1982-05-01T00:00:00Z,203.4571176,0,0
1982-05-02T00:00:00Z,244.8071243,0,0
1982-05-03T00:00:00Z,227.5508682,0,0
1982-05-04T00:00:00Z,255.0965841,0,0
1982-05-05T00:00:00Z,252.1056083,0,0
1982-05-06T00:00:00Z,251.5690212,0,0
1982-05-07T00:00:00Z,235.3303174,0,0
1982-05-08T00:00:00Z,221.4026286,0,0
1982-05-09T00:00:00Z,235.2433951,0,0
1982-05-10T00:00:00Z,227.4330523,0,0
1982-05-11T00:00:00Z,215.0145452,0,0
1982-05-12T00:00:00Z,244.0451959,0,0
1982-05-13T00:00:00Z,251.1513025,0,0
1982-05-14T00:00:00Z,263.9049314,0,0
1982-05-15T00:00:00Z,251.5105112,0,0
1982-05-16T00:00:00Z,281.7745139,0,0
1982-05-17T00:00:00Z,282.5164679,0,0
1982-05-18T00:00:00Z,278.2195364,0,0
1982-05-19T00:00:00Z,218.5950426,0,0
1982-05-20T00:00:00Z,261.2591293,0,0
1982-05-21T00:00:00Z,264.6893747,0,0
1982-05-22T00:00:00Z,253.0540579,0,0
1982-05-23T00:00:00Z,239.7152076,0,0
1982-05-24T00:00:00Z,285.9471549,0,0
1982-05-25T00:00:00Z,289.1025953,0,0
1982-05-26T00:00:00Z,296.0472924,0,0
1982-05-27T00:00:00Z,282.4793581,0,0
1982-05-28T00:00:00Z,308.6162087,0,0
1982-05-29T00:00:00Z,300.6129838,0,0
1982-05-30T00:00:00Z,262.9003294,0,0
1982-05-31T00:00:00Z,197.5662219,0,0
1982-06-01T00:00:00Z,277.7108393,0,0
1982-06-02T00:00:00Z,234.2959853,0,0
1982-06-03T00:00:00Z,209.908882,0,0
1982-06-04T00:00:00Z,198.7501536,0,0
1982-06-05T00:00:00Z,181.7949525,0,0
1982-06-06T00:00:00Z,158.8924391,0,0
1982-06-07T00:00:00Z,141.304737,0,0
1982-06-08T00:00:00Z,133.5723571,0,0
1982-06-09T00:00:00Z,136.407683,0,0
1982-06-10T00:00:00Z,132.4322595,0,0
1982-06-11T00:00:00Z,162.4291571,0,0
1982-06-12T00:00:00Z,195.9117267,0,0
1982-06-13T00:00:00Z,271.8469963,0,0
1982-06-14T00:00:00Z,237.5316061,0,0
1982-06-15T00:00:00Z,291.7360035,0,0
1982-06-16T00:00:00Z,273.490553,0,0
1982-06-17T00:00:00Z,254.8273262,0,0
1982-06-18T00:00:00Z,250.1650197,0,0
1982-06-19T00:00:00Z,308.7705414,0,0
1982-06-20T00:00:00Z,325.6027496,0,0
1982-06-21T00:00:00Z,314.3994215,0,0
1982-06-22T00:00:00Z,303.1008579,0,0
1982-06-23T00:00:00Z,158.7539645,0,0
1982-06-24T00:00:00Z,229.3817261,0,0
1982-06-25T00:00:00Z,227.6751986,0,0
1982-06-26T00:00:00Z,182.0338712,0,0
1982-06-27T00:00:00Z,261.3817721,0,0
1982-06-28T00:00:00Z,260.2952654,0,0
1982-06-29T00:00:00Z,243.7698502,0,0
1982-06-30T00:00:00Z,220.7385381,0,0
1982-07-01T00:00:00Z,251.6816304,0,0
1982-07-02T00:00:00Z,282.7018271,0,0
1982-07-03T00:00:00Z,312.1748906,0,0
1982-07-04T00:00:00Z,257.0219573,0,0
1982-07-05T00:00:00Z,283.0098009,0,0
1982-07-06T00:00:00Z,275.2181783,0,0
1982-07-07T00:00:00Z,313.022725,0,0
1982-07-08T00:00:00Z,301.2323247,0,0
1982-07-09T00:00:00Z,305.5123193,0,0
1982-07-10T00:00:00Z,289.1190919,0,0
1982-07-11T00:00:00Z,276.3993197,0,0
1982-07-12T00:00:00Z,206.4126912,0,0
1982-07-13T00:00:00Z,246.9334316,0,0
1982-07-14T00:00:00Z,257.6377334,0,0
1982-07-15T00:00:00Z,278.5437695,0,0
1982-07-16T00:00:00Z,243.0091977,0,0
1982-07-17T00:00:00Z,259.3593228,0,0
1982-07-18T00:00:00Z,271.2922418,0,0
1982-07-19T00:00:00Z,265.2448738,0,0
1982-07-20T00:00:00Z,170.9312625,0,0
1982-07-21T00:00:00Z,208.9037396,0,0
1982-07-22T00:00:00Z,260.6588473,0,0
1982-07-23T00:00:00Z,276.1035083,0,0
1982-07-24T00:00:00Z,235.7704542,0,0
1982-07-25T00:00:00Z,235.2948867,0,0
1982-07-26T00:00:00Z,240.3201071,0,0
1982-07-27T00:00:00Z,234.6073623,0,0
1982-07-28T00:00:00Z,202.4023376,0,0
1982-07-29T00:00:00Z,96.16256633,0,0
1982-07-30T00:00:00Z,148.3278727,0,0
1982-07-31T00:00:00Z,117.4633646,0,0
1982-08-01T00:00:00Z,112.0496785,0,0
1982-08-02T00:00:00Z,83.84598047,0,0
1982-08-03T00:00:00Z,175.3669293,0,0
1982-08-04T00:00:00Z,175.5910994,0,0
1982-08-05T00:00:00Z,146.6197567,0,0
1982-08-06T00:00:00Z,120.5453166,0,0
1982-08-07T00:00:00Z,87.47592601,0,0
1982-08-08T00:00:00Z,123.9732701,0,0
1982-08-09T00:00:00Z,77.64395341,0,0
1982-08-10T00:00:00Z,77.43247382,0,0
1982-08-11T00:00:00Z,44.16605278,0,0
1982-08-12T00:00:00Z,80.0567323,0,0
1982-08-13T00:00:00Z,141.7547284,0,0
1982-08-14T00:00:00Z,135.0591324,0,0
1982-08-15T00:00:00Z,129.8014692,0,0
1982-08-16T00:00:00Z,171.4996635,0,0
1982-08-17T00:00:00Z,136.5824015,0,0
1982-08-18T00:00:00Z,133.1729368,0,0
1982-08-19T00:00:00Z,114.5424352,0,0
1982-08-20T00:00:00Z,72.98046468,0,0
1982-08-21T00:00:00Z,63.178497,0,0
1982-08-22T00:00:00Z,75.09402734,0,0
1982-08-23T00:00:00Z,85.785499,0,0
1982-08-24T00:00:00Z,116.2976491,0,0
1982-08-25T00:00:00Z,122.922405,0,0
1982-08-26T00:00:00Z,156.2363862,0,0
1982-08-27T00:00:00Z,154.3455612,0,0
1982-08-28T00:00:00Z,137.4054263,0,0
1982-08-29T00:00:00Z,190.479532,0,0
1982-08-30T00:00:00Z,177.352159,0,0
1982-08-31T00:00:00Z,62.50510227,0,0
1982-09-01T00:00:00Z,61.16242335,0,0
1982-09-02T00:00:00Z,46.53842573,0,0
1982-09-03T00:00:00Z,56.58046243,0,0
1982-09-04T00:00:00Z,46.79121417,0,0
1982-09-05T00:00:00Z,39.39559779,0,0
1982-09-06T00:00:00Z,104.0645266,0,0
1982-09-07T00:00:00Z,97.75820462,0,0
1982-09-08T00:00:00Z,50.39683453,0,0
1982-09-09T00:00:00Z,48.15358549,0,0
1982-09-10T00:00:00Z,75.35220954,0,0
1982-09-11T00:00:00Z,57.99850819,0,0
1982-09-12T00:00:00Z,25.29216229,0,0
1982-09-13T00:00:00Z,99.85169301,0,0
1982-09-14T00:00:00Z,48.62933304,0,0
1982-09-15T00:00:00Z,23.81083136,0,0
1982-09-16T00:00:00Z,47.04028008,0,0
1982-09-17T00:00:00Z,30.28187147,0,0
1982-09-18T00:00:00Z,29.57137366,0,0
1982-09-19T00:00:00Z,75.87329081,0,0
1982-09-20T00:00:00Z,44.42047187,0,0
1982-09-21T00:00:00Z,26.8583218,0,0
1982-09-22T00:00:00Z,48.53616506,0,0
1982-09-23T00:00:00Z,78.47085413,0,0
1982-09-24T00:00:00Z,81.74970768,0,0
1982-09-25T00:00:00Z,66.08316133,0,0
1982-09-26T00:00:00Z,72.28764487,0,0
1982-09-27T00:00:00Z,53.62960719,0,0
1982-09-28T00:00:00Z,42.98353531,0,0
1982-09-29T00:00:00Z,39.32071996,0,0
1982-09-30T00:00:00Z,59.28063272,0,0
1982-10-01T00:00:00Z,59.33958361,0,0
1982-10-02T00:00:00Z,60.78243475,0,0
1982-10-03T00:00:00Z,79.6667926,0,0
1982-10-04T00:00:00Z,37.61719065,0,0
1982-10-05T00:00:00Z,20.43984497,0,0
1982-10-06T00:00:00Z,18.92052852,0,0
1982-10-07T00:00:00Z,35.41614804,0,0
1982-10-08T00:00:00Z,44.60337886,0,0
1982-10-09T00:00:00Z,24.83735685,0,0
1982-10-10T00:00:00Z,36.08255752,0,0
1982-10-11T00:00:00Z,53.63588649,0,0
1982-10-12T00:00:00Z,27.77619548,0,0
1982-10-13T00:00:00Z,46.57364378,0,0
1982-10-14T00:00:00Z,42.12482538,0,0
1982-10-15T00:00:00Z,43.77490433,0,0
1982-10-16T00:00:00Z,37.92331526,0,0
1982-10-17T00:00:00Z,33.90235997,0,0
1982-10-18T00:00:00Z,34.77989921,0,0
1982-10-19T00:00:00Z,33.59279253,0,0
1982-10-20T00:00:00Z,45.35865403,0,0
1982-10-21T00:00:00Z,45.11389543,0,0
1982-10-22T00:00:00Z,34.69566126,0,0
1982-10-23T00:00:00Z,31.53397327,0,0
1982-10-24T00:00:00Z,25.37991928,0,0
1982-10-25T00:00:00Z,34.13220331,0,0
1982-10-26T00:00:00Z,33.79881444,0,0
1982-10-27T00:00:00Z,28.72115079,0,0
1982-10-28T00:00:00Z,18.45177086,0,0
1982-10-29T00:00:00Z,20.01927626,0,0
1982-10-30T00:00:00Z,16.73088085,0,0
1982-10-31T00:00:00Z,13.54790216,0,0
1982-11-01T00:00:00Z,11.21344785,0,0
1982-11-02T00:00:00Z,8.972211297,0,0
1982-11-03T00:00:00Z,12.22261695,0,0
1982-11-04T00:00:00Z,9.078555578,0,0
1982-11-05T00:00:00Z,6.289679014,0,0
1982-11-06T00:00:00Z,9.175211951,0,0
1982-11-07T00:00:00Z,8.404328451,0,0
1982-11-08T00:00:00Z,5.099690713,0,0
1982-11-09T00:00:00Z,6.422689461,0,0
1982-11-10T00:00:00Z,9.720724948,0,0
1982-11-11T00:00:00Z,7.366767814,0,0
1982-11-12T00:00:00Z,4.589973258,0,0
1982-11-13T00:00:00Z,3.914807282,0,0
1982-11-14T00:00:00Z,2.954874194,0,0
1982-11-15T00:00:00Z,3.036284026,0,0
1982-11-16T00:00:00Z,3.486870603,0,0
1982-11-17T00:00:00Z,2.827296256,0,0
1982-11-18T00:00:00Z,2.790924514,0,0
1982-11-19T00:00:00Z,2.316410923,0,0
1982-11-20T00:00:00Z,2.728282578,0,0
1982-11-21T00:00:00Z,2.067308879,0,0
1982-11-22T00:00:00Z,1.202321064,0,0
1982-11-23T00:00:00Z,1.325400097,0,0
1982-11-24T00:00:00Z,0.978704373,0,0
1982-11-25T00:00:00Z,1.106121847,0,0
1982-11-26T00:00:00Z,1.022381354,0,0
1982-11-27T00:00:00Z,0.928414938,0,0
1982-11-28T00:00:00Z,1.090503394,0,0
1982-11-29T00:00:00Z,0.957582721,0,0
1982-11-30T00:00:00Z,0.696704229,0,0
1982-12-01T00:00:00Z,0.579225523,0,0
1982-12-02T00:00:00Z,0.551447177,0,0
1982-12-03T00:00:00Z,0.565152432,0,0
1982-12-04T00:00:00Z,0.505759263,0,0
1982-12-05T00:00:00Z,0.425032453,0,0
1982-12-06T00:00:00Z,0.492553906,0,0
1982-12-07T00:00:00Z,0.476857096,0,0
1982-12-08T00:00:00Z,0.414586369,0,0
1982-12-09T00:00:00Z,0.405498224,0,0
1982-12-10T00:00:00Z,0.298207946,0,0
1982-12-11T00:00:00Z,0.354593831,0,0
1982-12-12T00:00:00Z,0.180223491,0,0
1982-12-13T00:00:00Z,0.23976479,0,0
1982-12-14T00:00:00Z,0.29194014,0,0
1982-12-15T00:00:00Z,0.272146381,0,0
1982-12-16T00:00:00Z,0.277005173,0,0
1982-12-17T00:00:00Z,0.265748251,0,0
1982-12-18T00:00:00Z,0.270507157,0,0
1982-12-19T00:00:00Z,0.280739028,0,0
1982-12-20T00:00:00Z,0.270061526,0,0
1982-12-21T00:00:00Z,0.280060984,0,0
1982-12-22T00:00:00Z,0.324383426,0,0
1982-12-23T00:00:00Z,0.257588597,0,0
1982-12-24T00:00:00Z,0.225376613,0,0
1982-12-25T00:00:00Z,0.30046861,0,0
1982-12-26T00:00:00Z,0.22689309,0,0
1982-12-27T00:00:00Z,0.267195226,0,0
1982-12-28T00:00:00Z,0.401270448,0,0
1982-12-29T00:00:00Z,0.361750303,0,0
1982-12-30T00:00:00Z,0.396994938,0,0
1982-12-31T00:00:00Z,0.390763973,0,0
1983-01-01T00:00:00Z,0.449071812,0,0
1983-01-02T00:00:00Z,0.542411738,0,0
1983-01-03T00:00:00Z,0.514493695,0,0
1983-01-04T00:00:00Z,0.514973622,0,0
1983-01-05T00:00:00Z,0.547975452,0,0
1983-01-06T00:00:00Z,0.612670089,0,0
1983-01-07T00:00:00Z,0.535196655,0,0
1983-01-08T00:00:00Z,0.609558751,0,0
1983-01-09T00:00:00Z,0.520840249,0,0
1983-01-10T00:00:00Z,0.714746654,0,0
1983-01-11T00:00:00Z,0.945117941,0,0
1983-01-12T00:00:00Z,0.989853486,0,0
1983-01-13T00:00:00Z,1.385624877,0,0
1983-01-14T00:00:00Z,1.532728074,0,0
1983-01-15T00:00:00Z,1.516942597,0,0
1983-01-16T00:00:00Z,2.313746713,0,0
1983-01-17T00:00:00Z,1.55779641,0,0
1983-01-18T00:00:00Z,1.763876848,0,0
1983-01-19T00:00:00Z,2.858292713,0,0
1983-01-20T00:00:00Z,2.701845164,0,0
1983-01-21T00:00:00Z,3.683301947,0,0
1983-01-22T00:00:00Z,4.091206547,0,0
1983-01-23T00:00:00Z,4.841634123,0,0
1983-01-24T00:00:00Z,4.528927518,0,0
1983-01-25T00:00:00Z,5.126834737,0,0
1983-01-26T00:00:00Z,5.417279816,0,0
1983-01-27T00:00:00Z,7.086501237,0,0
1983-01-28T00:00:00Z,6.505970905,0,0
1983-01-29T00:00:00Z,5.601027782,0,0
1983-01-30T00:00:00Z,4.084313066,0,0
1983-01-31T00:00:00Z,6.903759065,0,0
1983-02-01T00:00:00Z,5.505288563,0,0
1983-02-02T00:00:00Z,8.465329103,0,0
1983-02-03T00:00:00Z,7.255883018,0,0
1983-02-04T00:00:00Z,14.08009617,0,0
1983-02-05T00:00:00Z,13.30263201,0,0
1983-02-06T00:00:00Z,13.14361305,0,0
1983-02-07T00:00:00Z,10.70372898,0,0
1983-02-08T00:00:00Z,11.8114447,0,0
1983-02-09T00:00:00Z,11.49722651,0,0
1983-02-10T00:00:00Z,10.43195074,0,0
1983-02-11T00:00:00Z,16.24425237,0,0
1983-02-12T00:00:00Z,15.71158456,0,0
1983-02-13T00:00:00Z,10.36803296,0,0
1983-02-14T00:00:00Z,26.4561681,0,0
1983-02-15T00:00:00Z,19.092866,0,0
1983-02-16T00:00:00Z,19.1037801,0,0
1983-02-17T00:00:00Z,19.65345874,0,0
1983-02-18T00:00:00Z,21.32643303,0,0
1983-02-19T00:00:00Z,22.74500057,0,0
1983-02-20T00:00:00Z,27.08600622,0,0
1983-02-21T00:00:00Z,27.00700521,0,0
1983-02-22T00:00:00Z,35.3619611,0,0
1983-02-23T00:00:00Z,55.82162256,0,0
1983-02-24T00:00:00Z,48.14182305,0,0
1983-02-25T00:00:00Z,40.88365121,0,0
1983-02-26T00:00:00Z,41.49986567,0,0
1983-02-27T00:00:00Z,40.56350711,0,0
1983-02-28T00:00:00Z,39.51981709,0,0
1983-03-01T00:00:00Z,48.73929605,0,0
1983-03-02T00:00:00Z,48.604624,0,0
1983-03-03T00:00:00Z,48.43580282,0,0
1983-03-04T00:00:00Z,50.92417178,0,0
1983-03-05T00:00:00Z,54.05796558,0,0
1983-03-06T00:00:00Z,56.10143696,0,0
1983-03-07T00:00:00Z,48.72551059,0,0
1983-03-08T00:00:00Z,39.52781892,0,0
1983-03-09T00:00:00Z,62.25819364,0,0
1983-03-10T00:00:00Z,52.25454177,0,0
1983-03-11T00:00:00Z,67.48700648,0,0
1983-03-12T00:00:00Z,101.3727835,0,0
1983-03-13T00:00:00Z,82.27030451,0,0
1983-03-14T00:00:00Z,70.23296996,0,0
1983-03-15T00:00:00Z,81.73118944,0,0
1983-03-16T00:00:00Z,105.4403083,0,0
1983-03-17T00:00:00Z,91.58774278,0,0
1983-03-18T00:00:00Z,67.51816937,0,0
1983-03-19T00:00:00Z,82.17862606,0,0
1983-03-20T00:00:00Z,81.81340622,0,0
1983-03-21T00:00:00Z,115.659431,0,0
1983-03-22T00:00:00Z,132.6262704,0,0
1983-03-23T00:00:00Z,139.790181,0,0
1983-03-24T00:00:00Z,103.2698842,0,0
1983-03-25T00:00:00Z,93.68725992,0,0
1983-03-26T00:00:00Z,119.5922969,0,0
1983-03-27T00:00:00Z,146.6152607,0,0
1983-03-28T00:00:00Z,155.8848007,0,0
1983-03-29T00:00:00Z,150.2557164,0,0
1983-03-30T00:00:00Z,161.5497357,0,0
1983-03-31T00:00:00Z,167.6915225,0,0
1983-04-01T00:00:00Z,172.8019494,0,0
1983-04-02T00:00:00Z,173.801258,0,0
1983-04-03T00:00:00Z,158.9759735,0,0
1983-04-04T00:00:00Z,165.328746,0,0
1983-04-05T00:00:00Z,184.7947495,0,0
1983-04-06T00:00:00Z,187.027508,0,0
1983-04-07T00:00:00Z,162.989954,0,0
1983-04-08T00:00:00Z,149.2700735,0,0
1983-04-09T00:00:00Z,112.0967189,0,0
1983-04-10T00:00:00Z,171.8804386,0,0
1983-04-11T00:00:00Z,163.3380828,0,0
1983-04-12T00:00:00Z,170.137829,0,0
1983-04-13T00:00:00Z,180.4694011,0,0
1983-04-14T00:00:00Z,186.2305934,0,0
1983-04-15T00:00:00Z,185.4767678,0,0
1983-04-16T00:00:00Z,188.324097,0,0
1983-04-17T00:00:00Z,185.0505847,0,0
1983-04-18T00:00:00Z,166.4160766,0,0
1983-04-19T00:00:00Z,168.36832,0,0
1983-04-20T00:00:00Z,173.0245985,0,0
1983-04-21T00:00:00Z,193.7238454,0,0
1983-04-22T00:00:00Z,186.181039,0,0
1983-04-23T00:00:00Z,177.4230945,0,0
1983-04-24T00:00:00Z,187.4717691,0,0
1983-04-25T00:00:00Z,200.8573484,0,0
1983-04-26T00:00:00Z,213.8339599,0,0
1983-04-27T00:00:00Z,230.2719387,0,0
1983-04-28T00:00:00Z,221.2270719,0,0
1983-04-29T00:00:00Z,217.7579533,0,0
1983-04-30T00:00:00Z,205.8851342,0,0
1983-05-01T00:00:00Z,194.6814799,0,0
1983-05-02T00:00:00Z,186.7284673,0,0
1983-05-03T00:00:00Z,223.8430157,0,0
1983-05-04T00:00:00Z,218.9184045,0,0
1983-05-05T00:00:00Z,193.2379345,0,0
1983-05-06T00:00:00Z,210.9720344,0,0
1983-05-07T00:00:00Z,213.5792754,0,0
1983-05-08T00:00:00Z,205.8493309,0,0
1983-05-09T00:00:00Z,225.8635596,0,0
1983-05-10T00:00:00Z,247.7605406,0,0
1983-05-11T00:00:00Z,216.8291275,0,0
1983-05-12T00:00:00Z,207.2263358,0,0
1983-05-13T00:00:00Z,225.6751535,0,0
1983-05-14T00:00:00Z,257.4116821,0,0
1983-05-15T00:00:00Z,238.4716176,0,0
1983-05-16T00:00:00Z,246.3778303,0,0
1983-05-17T00:00:00Z,238.7257747,0,0
1983-05-18T00:00:00Z,293.0221637,0,0
1983-05-19T00:00:00Z,233.5574524,0,0
1983-05-20T00:00:00Z,250.6320673,0,0
1983-05-21T00:00:00Z,274.498514,0,0
1983-05-22T00:00:00Z,260.9289246,0,0
1983-05-23T00:00:00Z,304.9071929,0,0
1983-05-24T00:00:00Z,290.7440167,0,0
1983-05-25T00:00:00Z,260.7196875,0,0
1983-05-26T00:00:00Z,223.3716646,0,0
1983-05-27T00:00:00Z,263.9351299,0,0
1983-05-28T00:00:00Z,235.7153449,0,0
1983-05-29T00:00:00Z,192.3534478,0,0
1983-05-30T00:00:00Z,217.0730427,0,0
1983-05-31T00:00:00Z,241.3883666,0,0
1983-06-01T00:00:00Z,225.4953116,0,0
1983-06-02T00:00:00Z,246.6148723,0,0
1983-06-03T00:00:00Z,241.4454456,0,0
1983-06-04T00:00:00Z,309.2936118,0,0
1983-06-05T00:00:00Z,280.3099256,0,0
1983-06-06T00:00:00Z,201.0719,0,0
1983-06-07T00:00:00Z,212.7115684,0,0
1983-06-08T00:00:00Z,309.5112151,0,0
1983-06-09T00:00:00Z,238.8970563,0,0
1983-06-10T00:00:00Z,261.1067568,0,0
1983-06-11T00:00:00Z,318.5096506,0,0
1983-06-12T00:00:00Z,333.1523339,0,0
1983-06-13T00:00:00Z,330.2359469,0,0
1983-06-14T00:00:00Z,294.4256925,0,0
1983-06-15T00:00:00Z,236.2544722,0,0
1983-06-16T00:00:00Z,237.2542606,0,0
1983-06-17T00:00:00Z,292.9729094,0,0
1983-06-18T00:00:00Z,323.0352799,0,0
1983-06-19T00:00:00Z,297.8132811,0,0
1983-06-20T00:00:00Z,339.7536975,0,0
1983-06-21T00:00:00Z,297.169385,0,0
1983-06-22T00:00:00Z,330.8646799,0,0
1983-06-23T00:00:00Z,277.6748047,0,0
1983-06-24T00:00:00Z,322.1615566,0,0
1983-06-25T00:00:00Z,280.8899221,0,0
1983-06-26T00:00:00Z,311.1471347,0,0
1983-06-27T00:00:00Z,270.9942084,0,0
1983-06-28T00:00:00Z,244.2756542,0,0
1983-06-29T00:00:00Z,137.2767487,0,0
1983-06-30T00:00:00Z,220.3767975,0,0
1983-07-01T00:00:00Z,275.2306936,0,0
1983-07-02T00:00:00Z,145.8992975,0,0
1983-07-03T00:00:00Z,97.72066936,0,0
1983-07-04T00:00:00Z,244.134978,0,0
1983-07-05T00:00:00Z,268.5487051,0,0
1983-07-06T00:00:00Z,237.0365233,0,0
1983-07-07T00:00:00Z,197.1024008,0,0
1983-07-08T00:00:00Z,249.3892962,0,0
1983-07-09T00:00:00Z,199.6658866,0,0
1983-07-10T00:00:00Z,201.2397863,0,0
1983-07-11T00:00:00Z,253.9712559,0,0
1983-07-12T00:00:00Z,271.0177629,0,0
1983-07-13T00:00:00Z,196.0073468,0,0
1983-07-14T00:00:00Z,206.8409179,0,0
1983-07-15T00:00:00Z,222.2842854,0,0
1983-07-16T00:00:00Z,147.3080069,0,0
1983-07-17T00:00:00Z,175.1055198,0,0
1983-07-18T00:00:00Z,212.54831,0,0
1983-07-19T00:00:00Z,174.2980207,0,0
1983-07-20T00:00:00Z,85.599171,0,0
1983-07-21T00:00:00Z,172.7735804,0,0
1983-07-22T00:00:00Z,171.0952049,0,0
1983-07-23T00:00:00Z,127.3836155,0,0
1983-07-24T00:00:00Z,228.103854,0,0
1983-07-25T00:00:00Z,197.2030223,0,0
1983-07-26T00:00:00Z,187.033445,0,0
1983-07-27T00:00:00Z,220.4933763,0,0
1983-07-28T00:00:00Z,256.8751956,0,0
1983-07-29T00:00:00Z,244.0826265,0,0
1983-07-30T00:00:00Z,161.434879,0,0
1983-07-31T00:00:00Z,99.37171062,0,0
1983-08-01T00:00:00Z,88.73723502,0,0
1983-08-02T00:00:00Z,123.1212705,0,0
1983-08-03T00:00:00Z,223.1928296,0,0
1983-08-04T00:00:00Z,139.9682731,0,0
1983-08-05T00:00:00Z,162.5481746,0,0
1983-08-06T00:00:00Z,104.5167623,0,0
1983-08-07T00:00:00Z,112.9751124,0,0
1983-08-08T00:00:00Z,71.47736562,0,0
1983-08-09T00:00:00Z,104.1122307,0,0
1983-08-10T00:00:00Z,66.5648778,0,0
1983-08-11T00:00:00Z,82.41863739,0,0
1983-08-12T00:00:00Z,108.6786106,0,0
1983-08-13T00:00:00Z,60.75787321,0,0
1983-08-14T00:00:00Z,143.7486939,0,0
1983-08-15T00:00:00Z,68.01126483,0,0
1983-08-16T00:00:00Z,111.3485627,0,0
1983-08-17T00:00:00Z,84.3739401,0,0
1983-08-18T00:00:00Z,100.8128945,0,0
1983-08-19T00:00:00Z,48.65183194,0,0
1983-08-20T00:00:00Z,138.3682974,0,0
1983-08-21T00:00:00Z,144.5525446,0,0
1983-08-22T00:00:00Z,133.9649772,0,0
1983-08-23T00:00:00Z,162.6170703,0,0
1983-08-24T00:00:00Z,140.1163708,0,0
1983-08-25T00:00:00Z,66.95870002,0,0
1983-08-26T00:00:00Z,62.5948412,0,0
1983-08-27T00:00:00Z,50.48720598,0,0
1983-08-28T00:00:00Z,118.4887317,0,0
1983-08-29T00:00:00Z,173.9921359,0,0
1983-08-30T00:00:00Z,137.1390044,0,0
1983-08-31T00:00:00Z,46.14183553,0,0
1983-09-01T00:00:00Z,114.2596572,0,0
1983-09-02T00:00:00Z,131.6398948,0,0
1983-09-03T00:00:00Z,91.00402344,0,0
1983-09-04T00:00:00Z,84.14817073,0,0
1983-09-05T00:00:00Z,152.6548796,0,0
1983-09-06T00:00:00Z,162.511932,0,0
1983-09-07T00:00:00Z,116.8051803,0,0
1983-09-08T00:00:00Z,92.01988098,0,0
1983-09-09T00:00:00Z,115.5039933,0,0
1983-09-10T00:00:00Z,146.1959312,0,0
1983-09-11T00:00:00Z,63.02040871,0,0
1983-09-12T00:00:00Z,40.18082353,0,0
1983-09-13T00:00:00Z,66.99106813,0,0
1983-09-14T00:00:00Z,113.2999615,0,0
1983-09-15T00:00:00Z,98.43453863,0,0
1983-09-16T00:00:00Z,104.9517706,0,0
1983-09-17T00:00:00Z,63.20299853,0,0
1983-09-18T00:00:00Z,103.7613488,0,0
1983-09-19T00:00:00Z,69.88247231,0,0
1983-09-20T00:00:00Z,46.6340082,0,0
1983-09-21T00:00:00Z,34.78158237,0,0
1983-09-22T00:00:00Z,37.03338672,0,0
1983-09-23T00:00:00Z,48.00559908,0,0
1983-09-24T00:00:00Z,78.21733278,0,0
1983-09-25T00:00:00Z,93.07114822,0,0
1983-09-26T00:00:00Z,67.07494752,0,0
1983-09-27T00:00:00Z,63.8408061,0,0
1983-09-28T00:00:00Z,50.32196701,0,0
1983-09-29T00:00:00Z,51.14150698,0,0
1983-09-30T00:00:00Z,48.9641049,0,0
1983-10-01T00:00:00Z,43.20053472,0,0
1983-10-02T00:00:00Z,29.12518149,0,0
1983-10-03T00:00:00Z,29.00698296,0,0
1983-10-04T00:00:00Z,31.15271999,0,0
1983-10-05T00:00:00Z,30.93949202,0,0
1983-10-06T00:00:00Z,27.65979154,0,0
1983-10-07T00:00:00Z,51.94534243,0,0
1983-10-08T00:00:00Z,26.33689289,0,0
1983-10-09T00:00:00Z,25.91942233,0,0
1983-10-10T00:00:00Z,25.64086819,0,0
1983-10-11T00:00:00Z,31.36605576,0,0
1983-10-12T00:00:00Z,51.62335496,0,0
1983-10-13T00:00:00Z,33.77396315,0,0
1983-10-14T00:00:00Z,35.16649318,0,0
1983-10-15T00:00:00Z,33.5583404,0,0
1983-10-16T00:00:00Z,31.77880877,0,0
